time,base_time,time_offset,be_pwv,qc_be_pwv,be_lwp,qc_be_lwp,be_retrieval_status,cloud_base_height,qc_cloud_base_height,cloud_temp,qc_cloud_temp,surface_temp,qc_surface_temp,surface_vapor_pres,qc_surface_vapor_pres,surface_pres,qc_surface_pres,surface_rh,qc_surface_rh,tbsky23,qc_tbsky23,tbsky31,qc_tbsky31,orig_pwv,qc_orig_pwv,orig_lwp,qc_orig_lwp,tbsky23_nobias,tbsky31_nobias,stat2_pwv,qc_stat2_pwv,stat2_pwv_uncertainty,stat2_lwp,qc_stat2_lwp,stat2_lwp_uncertainty,stat2_tliq_status,tbsky23_calculated,qc_tbsky23_calculated,tbsky31_calculated,qc_tbsky31_calculated,phys_pwv,qc_phys_pwv,phys_pwv_uncertainty,qc_phys_pwv_uncertainty,phys_lwp,qc_phys_lwp,phys_lwp_uncertainty,qc_phys_lwp_uncertainty,phys_niter,qc_phys_niter,phys_rms,qc_phys_rms,phys_converge,qc_phys_converge,sonde_launch_status,sonde_pwv,qc_sonde_pwv,mean_pwv_mwr,sdev_pwv_mwr,num_pwv_mwr,mean_lwp_mwr,sdev_lwp_mwr,num_lwp_mwr,mean_tbsky23_mwr,qc_mean_tbsky23_mwr,sdev_tbsky23_mwr,qc_sdev_tbsky23_mwr,num_tbsky23_mwr,mean_tbsky31_mwr,qc_mean_tbsky31_mwr,sdev_tbsky31_mwr,qc_sdev_tbsky31_mwr,num_tbsky31_mwr,lat,lon,alt
2020-02-10 00:00:06,2020-02-10 00:00:00,2020-02-10 00:00:06,0.99595195,0,-0.5523541,0,1,2.47,0,243.58568,0,276.0748,0,0.5323,0,95.6,0,70.66799,0,20.025763,0,13.591004,0,0.965,0,0.0,0,20.573763,13.97123,0.97126734,0,0.027211081,7.58893,0,4.2790565,0,20.612198,0,14.013826,0,0.99595195,0,0.02932314,0,-0.5523541,0,5.0215225,0,3.0,0,1.5078915e-05,0,1.0534481e-05,0,0,,1,0.9578137,0.013035067,59,5.050847,4.7757425,59,20.044088,0,0.21523552,0,59,13.808179,0,0.27520066,0,59,69.14128,15.684167,2.0
2020-02-10 00:00:25,2020-02-10 00:00:00,2020-02-10 00:00:25,1.001542,0,0.87185824,0,1,2.45,0,244.04913,0,276.07733,0,0.53325003,0,95.6,0,70.78833,0,20.16347,0,13.714165,0,0.971,0,2.0,0,20.71147,14.09439,0.9772604,0,0.027223025,8.903913,0,4.3062487,0,20.613249,0,14.014141,0,1.001542,0,0.029293865,0,0.87185824,0,5.0360827,0,3.0,0,1.8257322e-05,0,1.4852965e-05,0,0,,1,0.95771676,0.012945902,60,5.0333323,4.7370396,60,20.042187,0,0.21391128,0,60,13.806417,0,0.27319917,0,60,69.14128,15.684167,2.0
2020-02-10 00:01:00,2020-02-10 00:00:00,2020-02-10 00:01:00,0.9948847,0,3.9344587,0,1,3.13,0,245.65108,0,276.082,0,0.535,0,95.6,0,71.01,0,20.209383,0,13.889686,0,0.968,0,5.0,0,20.757383,14.269911,0.9717461,0,0.027227083,11.842183,0,4.397952,0,20.615093,0,14.014797,0,0.9948847,0,0.029182797,0,3.9344587,0,5.0792723,0,3.0,0,3.9205177e-05,0,2.2886321e-05,0,0,,1,0.95774204,0.012771558,62,5.048386,4.6673884,62,20.043728,0,0.21155752,0,62,13.807835,0,0.2693881,0,62,69.14128,15.684167,2.0
2020-02-10 00:01:20,2020-02-10 00:00:00,2020-02-10 00:01:20,0.97625303,0,5.8898597,0,1,2.45,0,244.98863,0,276.06833,0,0.53300005,0,95.6,0,70.78667,0,20.051592,0,13.938926,0,0.95,0,6.0000005,0,20.599592,14.319151,0.9543613,0,0.02721878,13.386563,0,4.368785,0,20.616184,0,14.015125,0,0.97625303,0,0.02920137,0,5.8898597,0,5.0396476,0,3.0,0,1.9310433e-05,0,2.8933864e-05,0,0,,1,0.9579048,0.012733898,63,5.079364,4.636119,63,20.046398,0,0.21091186,0,63,13.809682,0,0.2676087,0,63,69.14128,15.684167,2.0
2020-02-10 00:01:40,2020-02-10 00:00:00,2020-02-10 00:01:40,1.0061224,0,1.6502357,0,1,2.45,0,245.2088,0,276.05466,0,0.531,0,95.6,0,70.56333,0,20.258139,0,13.788055,0,0.978,0,2.0,0,20.806139,14.168281,0.98212755,0,0.027239582,9.822019,0,4.3698072,0,20.617237,0,14.015516,0,1.0061224,0,0.029232498,0,1.6502357,0,5.04426,0,3.0,0,4.194541e-05,0,1.1586235e-05,0,0,,1,0.9579048,0.012733898,63,5.079364,4.636119,63,20.046398,0,0.21091186,0,63,13.809682,0,0.2676087,0,63,69.14128,15.684167,2.0
2020-02-10 00:02:00,2020-02-10 00:00:00,2020-02-10 00:02:00,1.0072951,0,2.3451076,0,1,2.47,0,245.51537,0,276.041,0,0.529,0,95.6,0,70.34,0,20.30405,0,13.840415,0,0.98,0,3.0000002,0,20.85205,14.22064,0.9836054,0,0.027249087,10.505893,0,4.3892293,0,20.618322,0,14.015872,0,1.0072951,0,0.029223563,0,2.3451076,0,5.0554786,0,3.0,0,2.0409521e-05,0,7.4724667e-06,0,0,,1,0.95798445,0.012648474,64,5.109374,4.605439,64,20.048267,0,0.2097652,0,64,13.811086,0,0.26571393,0,64,69.14128,15.684167,2.0
2020-02-10 00:02:20,2020-02-10 00:00:00,2020-02-10 00:02:20,0.97413194,0,3.685594,0,1,3.12,0,245.65727,0,276.029,0,0.5286666,0,95.6,0,70.35333,0,19.924692,0,13.778321,0,0.948,0,4.0,0,20.472692,14.158546,0.9516368,0,0.027212903,11.620738,0,4.3972354,0,20.619413,0,14.01622,0,0.97413194,0,0.029142218,0,3.685594,0,5.048531,0,3.0,0,1.799389e-05,0,2.0659296e-05,0,0,,1,0.958077,0.0125714345,65,5.1230755,4.5706525,65,20.049849,0,0.20850979,0,65,13.812068,0,0.2637489,0,65,69.14128,15.684167,2.0
2020-02-10 00:02:40,2020-02-10 00:00:00,2020-02-10 00:02:40,1.0022541,0,1.0511471,0,1,3.12,0,245.43277,0,276.017,0,0.5283333,0,95.6,0,70.36666,0,20.180023,0,13.729051,0,0.977,0,2.0,0,20.728024,14.109276,0.9782542,0,0.027236348,9.338148,0,4.379758,0,20.620441,0,14.016577,0,1.0022541,0,0.029230721,0,1.0511471,0,5.0618963,0,3.0,0,2.2416418e-05,0,5.7884026e-06,0,0,,1,0.9585455,0.013042162,66,5.1666656,4.5491614,66,20.057213,0,0.2153813,0,66,13.81568,0,0.26335165,0,66,69.14128,15.684167,2.0
2020-02-10 00:03:00,2020-02-10 00:00:00,2020-02-10 00:03:00,1.0050493,0,2.3579068,0,1,2.46,0,245.40761,0,276.005,0,0.528,0,95.6,0,70.38,0,20.27469,0,13.830681,0,0.98,0,3.0000002,0,20.822691,14.210906,0.9814922,0,0.027249798,10.483191,0,4.383586,0,20.621536,0,14.016981,0,1.0050493,0,0.029222922,0,2.3579068,0,5.0591164,0,3.0,0,2.8458831e-05,0,1.8276041e-05,0,0,,1,0.9586866,0.012994418,67,5.268656,4.591106,67,20.062529,0,0.21812734,0,67,13.821435,0,0.26556033,0,67,69.14128,15.684167,2.0
2020-02-10 00:03:20,2020-02-10 00:00:00,2020-02-10 00:03:20,0.9860554,0,3.248327,0,1,2.47,0,245.93039,0,276.01666,0,0.52566665,0,95.6,0,70.04666,0,20.062399,0,13.802941,0,0.962,0,4.0,0,20.6104,14.1831665,0.9632376,0,0.027231101,11.338808,0,4.4130325,0,20.622625,0,14.017309,0,0.9860554,0,0.029163469,0,3.248327,0,5.0646977,0,3.0,0,2.35926e-05,0,1.7286977e-05,0,0,,1,0.9586866,0.012994418,67,5.268656,4.591106,67,20.062529,0,0.21812734,0,67,13.821435,0,0.26556033,0,67,69.14128,15.684167,2.0
