time,base_time,time_offset,be_pwv,qc_be_pwv,be_lwp,qc_be_lwp,be_retrieval_status,cloud_base_height,qc_cloud_base_height,cloud_temp,qc_cloud_temp,surface_temp,qc_surface_temp,surface_vapor_pres,qc_surface_vapor_pres,surface_pres,qc_surface_pres,surface_rh,qc_surface_rh,tbsky23,qc_tbsky23,tbsky31,qc_tbsky31,orig_pwv,qc_orig_pwv,orig_lwp,qc_orig_lwp,tbsky23_nobias,tbsky31_nobias,stat2_pwv,qc_stat2_pwv,stat2_pwv_uncertainty,stat2_lwp,qc_stat2_lwp,stat2_lwp_uncertainty,stat2_tliq_status,tbsky23_calculated,qc_tbsky23_calculated,tbsky31_calculated,qc_tbsky31_calculated,phys_pwv,qc_phys_pwv,phys_pwv_uncertainty,qc_phys_pwv_uncertainty,phys_lwp,qc_phys_lwp,phys_lwp_uncertainty,qc_phys_lwp_uncertainty,phys_niter,qc_phys_niter,phys_rms,qc_phys_rms,phys_converge,qc_phys_converge,sonde_launch_status,sonde_pwv,qc_sonde_pwv,mean_pwv_mwr,sdev_pwv_mwr,num_pwv_mwr,mean_lwp_mwr,sdev_lwp_mwr,num_lwp_mwr,mean_tbsky23_mwr,qc_mean_tbsky23_mwr,sdev_tbsky23_mwr,qc_sdev_tbsky23_mwr,num_tbsky23_mwr,mean_tbsky31_mwr,qc_mean_tbsky31_mwr,sdev_tbsky31_mwr,qc_sdev_tbsky31_mwr,num_tbsky31_mwr,lat,lon,alt
2020-01-15 00:00:11,2020-01-15 00:00:00,2020-01-15 00:00:11,0.9254878,0,4.2360554,0,1,3.58,0,249.89381,0,274.3174,0,0.629,0,97.82,0,94.71833,0,19.391333,0,14.1448145,0,0.845,0,21.0,0,19.939333,14.561489,0.8855071,0,0.027224977,16.284286,0,4.677018,0,19.980453,0,14.361275,0,0.9254878,0,0.029578628,0,4.2360554,0,5.234926,0,4.0,0,1.9833216e-05,0,4.0312298e-06,0,0,,1,0.83342844,0.012650761,49,20.163263,1.7481767,49,19.209324,0,0.1412304,0,49,14.101027,0,0.088184796,0,49,69.14128,15.684167,2.0
2020-01-15 00:00:30,2020-01-15 00:00:00,2020-01-15 00:00:30,0.9356458,0,1.652208,0,1,3.62,0,249.90169,0,274.3095,0,0.629,0,97.82,0,94.75,0,19.414257,0,14.021929,0,0.853,0,18.0,0,19.962257,14.438603,0.8944691,0,0.027227268,14.001236,0,4.665992,0,19.980059,0,14.361107,0,0.9356458,0,0.029613031,0,1.652208,0,5.2354226,0,3.0,0,1.6750497e-05,0,0.00017696386,0,0,,1,0.8335199,0.012537685,50,20.159998,1.7304004,50,19.209564,0,0.13979211,0,50,14.10247,0,0.087875105,0,50,69.14128,15.684167,2.0
2020-01-15 00:01:07,2020-01-15 00:00:00,2020-01-15 00:01:07,0.9343287,0,4.558535,0,1,3.49,0,250.258,0,274.29407,0,0.629,0,97.82,0,94.81167,0,19.520527,0,14.209215,0,0.853,0,21.0,0,20.068527,14.62589,0.8940592,0,0.02723949,16.757042,0,4.7041545,0,19.979425,0,14.360908,0,0.9343287,0,0.029562427,0,4.558535,0,5.249136,0,4.0,0,3.909483e-05,0,3.548339e-06,0,0,,1,0.83327436,0.01253488,51,20.235292,1.795419,51,19.208447,0,0.13861795,0,51,14.107797,0,0.09494228,0,51,69.14128,15.684167,2.0
2020-01-15 00:01:26,2020-01-15 00:00:00,2020-01-15 00:01:26,0.94299704,0,1.335875,0,1,3.5,0,249.61562,0,274.28616,0,0.629,0,97.82,0,94.84333,0,19.497602,0,14.037211,0,0.86,0,18.0,0,20.045603,14.453886,0.90145624,0,0.027235758,13.676495,0,4.647206,0,19.979134,0,14.360754,0,0.94299704,0,0.029642733,0,1.335875,0,5.2293506,0,3.0,0,2.3282157e-05,0,0.00018211605,0,0,,1,0.83273065,0.013016003,52,20.288462,1.8186026,52,19.2029,0,0.14295544,0,52,14.111996,0,0.098764576,0,52,69.14128,15.684167,2.0
2020-01-15 00:01:57,2020-01-15 00:00:00,2020-01-15 00:01:57,0.94544077,0,0.058467165,0,1,3.53,0,249.55925,0,274.27325,0,0.629,0,97.82,0,94.895,0,19.474676,0,13.963444,0,0.863,0,17.0,0,20.022676,14.380118,0.90341604,0,0.027231673,12.510404,0,4.638008,0,19.978542,0,14.360519,0,0.94544077,0,0.02965133,0,0.058467165,0,5.2318683,0,3.0,0,1.8157418e-05,0,0.00016146107,0,0,,1,0.83235836,0.01317208,53,20.301888,1.8036813,53,19.198053,0,0.1459057,0,53,14.11232,0,0.09783863,0,53,69.14128,15.684167,2.0
2020-01-15 00:02:16,2020-01-15 00:00:00,2020-01-15 00:02:16,0.9269119,0,2.517165,0,1,3.49,0,249.49536,0,274.2696,0,0.62846667,0,97.82,0,94.82,0,19.33706,0,14.037211,0,0.848,0,19.0,0,19.885061,14.453886,0.88648176,0,0.027222738,14.597699,0,4.642555,0,19.97819,0,14.360408,0,0.9269119,0,0.029630497,0,2.517165,0,5.2241216,0,3.0,0,5.1692314e-05,0,0.00017152331,0,0,,1,0.832148,0.013138462,54,20.314816,1.7891085,54,19.19551,0,0.14572646,0,54,14.112165,0,0.09691785,0,54,69.14128,15.684167,2.0
2020-01-15 00:02:47,2020-01-15 00:00:00,2020-01-15 00:02:47,0.9069634,0,8.298547,0,1,3.48,0,249.18771,0,274.26495,0,0.6274333,0,97.82,0,94.66499,0,19.325768,0,14.328972,0,0.831,0,24.000002,0,19.873768,14.745646,0.8692975,0,0.02722938,19.629612,0,4.6502643,0,19.9776,0,14.360188,0,0.9069634,0,0.029629514,0,8.298547,0,5.206534,0,4.0,0,2.2818538e-05,0,1.9837171e-07,0,0,,1,0.831909,0.013136429,55,20.30909,1.7729732,55,19.192175,0,0.14647745,0,55,14.110677,0,0.09664899,0,55,69.14128,15.684167,2.0
2020-01-15 00:03:06,2020-01-15 00:00:00,2020-01-15 00:03:06,0.90669,0,6.8401423,0,1,3.47,0,249.62302,0,274.2623,0,0.62679994,0,97.82,0,94.59,0,19.25696,0,14.227587,0,0.831,0,23.0,0,19.80496,14.644261,0.86851007,0,0.027221944,18.443136,0,4.670765,0,19.977264,0,14.360078,0,0.90669,0,0.029582791,0,6.8401423,0,5.223228,0,4.0,0,1.1543006e-05,0,2.547633e-06,0,0,,1,0.83128566,0.013827135,56,20.357141,1.7932049,56,19.185627,0,0.15318595,0,56,14.111435,0,0.09593452,0,56,69.14128,15.684167,2.0
2020-01-15 00:03:36,2020-01-15 00:00:00,2020-01-15 00:03:36,0.92885166,0,3.340241,0,1,3.52,0,249.93034,0,274.25882,0,0.6258,0,97.82,0,94.54,0,19.397417,0,14.101612,0,0.85,0,20.0,0,19.945417,14.518287,0.88865167,0,0.027231535,15.515447,0,4.675956,0,19.976713,0,14.359858,0,0.92885166,0,0.029590162,0,3.340241,0,5.2328815,0,3.0,0,1.3571023e-05,0,0.0001793697,0,0,,1,0.8308421,0.01410647,57,20.403507,1.811271,57,19.181425,0,0.15509433,0,57,14.112598,0,0.09547909,0,57,69.14128,15.684167,2.0
2020-01-15 00:03:55,2020-01-15 00:00:00,2020-01-15 00:03:55,0.9216569,0,3.8563442,0,1,3.52,0,249.60013,0,274.2566,0,0.62516665,0,97.82,0,94.50833,0,19.325768,0,14.101612,0,0.844,0,20.0,0,19.873768,14.518287,0.8819596,0,0.027228469,15.836775,0,4.656472,0,19.97636,0,14.359726,0,0.9216569,0,0.02960588,0,3.8563442,0,5.21455,0,3.0,0,8.2314855e-06,0,0.00018891529,0,0,,1,0.8304827,0.01424749,58,20.431036,1.8075094,58,19.177757,0,0.15623938,0,58,14.112874,0,0.0946611,0,58,69.14128,15.684167,2.0
