time,base_time,time_offset,be_pwv,qc_be_pwv,be_lwp,qc_be_lwp,be_retrieval_status,cloud_base_height,qc_cloud_base_height,cloud_temp,qc_cloud_temp,surface_temp,qc_surface_temp,surface_vapor_pres,qc_surface_vapor_pres,surface_pres,qc_surface_pres,surface_rh,qc_surface_rh,tbsky23,qc_tbsky23,tbsky31,qc_tbsky31,orig_pwv,qc_orig_pwv,orig_lwp,qc_orig_lwp,tbsky23_nobias,tbsky31_nobias,stat2_pwv,qc_stat2_pwv,stat2_pwv_uncertainty,stat2_lwp,qc_stat2_lwp,stat2_lwp_uncertainty,stat2_tliq_status,tbsky23_calculated,qc_tbsky23_calculated,tbsky31_calculated,qc_tbsky31_calculated,phys_pwv,qc_phys_pwv,phys_pwv_uncertainty,qc_phys_pwv_uncertainty,phys_lwp,qc_phys_lwp,phys_lwp_uncertainty,qc_phys_lwp_uncertainty,phys_niter,qc_phys_niter,phys_rms,qc_phys_rms,phys_converge,qc_phys_converge,sonde_launch_status,sonde_pwv,qc_sonde_pwv,mean_pwv_mwr,sdev_pwv_mwr,num_pwv_mwr,mean_lwp_mwr,sdev_lwp_mwr,num_lwp_mwr,mean_tbsky23_mwr,qc_mean_tbsky23_mwr,sdev_tbsky23_mwr,qc_sdev_tbsky23_mwr,num_tbsky23_mwr,mean_tbsky31_mwr,qc_mean_tbsky31_mwr,sdev_tbsky31_mwr,qc_sdev_tbsky31_mwr,num_tbsky31_mwr,lat,lon,alt
2020-04-11 00:00:04,2020-04-11 00:00:00,2020-04-11 00:00:04,,1,,1,1,,2,264.81897,1,274.86725,0,0.6116667,0,101.64067,0,88.57333,0,20.449738,0,20.632162,0,0.611,0,144.0,0,20.997738,21.132563,0.6268366,2,0.027774509,154.64288,2,8.80833,0,15.976681,0,13.569622,0,0.6710383,2,0.029463794,0,133.3391,2,6.32146,0,4.0,0,4.5236746e-05,0,1.04904175e-05,0,0,,1,0.5714583,0.025142962,48,33.208336,30.909586,48,16.128323,0,1.3366134,0,48,14.232417,0,1.8160284,0,48,69.14128,15.684167,2.0
2020-04-11 00:00:43,2020-04-11 00:00:00,2020-04-11 00:00:43,,1,,1,1,,2,266.71768,1,274.88934,0,0.6181667,0,101.64717,0,89.28833,0,20.02994,0,19.708687,0,0.624,0,127.0,0,20.57794,20.209087,0.639641,2,0.027704457,141.71425,2,8.661994,0,15.976778,0,13.569609,0,0.6882819,2,0.029375346,0,118.370895,2,6.5111303,0,4.0,0,2.845084e-05,0,2.5331974e-07,0,0,,1,0.5715918,0.024897221,49,32.857147,30.684551,49,16.117718,0,1.3246988,0,49,14.211865,0,1.8027611,0,49,69.14128,15.684167,2.0
2020-04-11 00:01:02,2020-04-11 00:00:00,2020-04-11 00:01:02,,1,,1,1,,2,266.19553,1,274.8961,0,0.621,0,101.65,0,89.61666,0,20.21631,0,19.708687,0,0.641,0,126.0,0,20.76431,20.209087,0.6573244,2,0.02771616,138.66943,2,8.5153265,0,15.976816,0,13.569641,0,0.7068756,2,0.029425083,0,115.604515,2,6.4641943,0,4.0,0,1.8929895e-05,0,3.5762787e-07,0,0,,1,0.57171994,0.024658518,50,32.560005,30.442427,50,16.10919,0,1.3124971,0,50,14.195393,0,1.7880683,0,50,69.14128,15.684167,2.0
2020-04-11 00:01:33,2020-04-11 00:00:00,2020-04-11 00:01:33,0.66791004,0,51.84315,0,1,0.64,0,265.91464,0,274.85117,0,0.621,0,101.65,0,89.87499,0,17.65262,0,16.103186,0,0.605,0,64.0,0,18.20062,16.603586,0.6189655,0,0.027406747,73.86195,0,6.8901753,0,15.976929,0,13.569674,0,0.66791004,0,0.029340181,0,51.84315,0,6.4127417,0,4.0,0,5.560829e-06,0,2.644956e-07,0,0,,1,0.5718627,0.02443196,51,32.35294,30.172714,51,16.103697,0,1.299898,0,51,14.183373,0,1.7721772,0,51,69.14128,15.684167,2.0
2020-04-11 00:01:53,2020-04-11 00:00:00,2020-04-11 00:01:53,,1,,1,1,,2,266.53268,1,274.82217,0,0.621,0,101.65,0,90.041664,0,18.581602,0,17.4508,0,0.616,0,87.0,0,19.129602,17.9512,0.6306314,2,0.027521515,99.11878,2,7.509155,0,15.976976,0,13.569686,0,0.67991096,2,0.029337786,0,76.387375,2,6.4827695,0,4.0,0,3.015783e-06,0,2.361834e-06,0,0,,1,0.5721538,0.024282152,52,32.26923,29.881546,52,16.104086,0,1.287094,0,52,14.178865,0,1.7550185,0,52,69.14128,15.684167,2.0
2020-04-11 00:02:24,2020-04-11 00:00:00,2020-04-11 00:02:24,,1,,1,1,,2,268.39642,1,274.8284,0,0.623,0,101.646,0,90.34,0,17.437197,0,15.695678,0,0.607,0,57.0,0,17.985197,16.196077,0.6215561,2,0.027373936,69.54187,2,7.088718,0,15.977087,0,13.569699,0,0.6721588,2,0.029218327,0,45.811337,2,6.669185,0,4.0,0,2.5589767e-05,0,1.5646219e-06,0,0,,1,0.5723396,0.02408554,53,32.339622,29.597261,53,16.10884,0,1.2751281,0,53,14.183432,0,1.7383789,0,53,69.14128,15.684167,2.0
2020-04-11 00:02:43,2020-04-11 00:00:00,2020-04-11 00:02:43,,1,,1,1,,2,266.67044,1,274.84137,0,0.62458336,0,101.64284,0,90.53,0,17.021477,0,15.322525,0,0.59,0,51.0,0,17.569477,15.822925,0.6033887,2,0.027327562,61.642765,2,6.7460217,0,15.977077,0,13.569719,0,0.6520486,2,0.029277625,0,39.46421,2,6.481278,0,4.0,0,1.4789641e-05,0,5.610287e-06,0,0,,1,0.5724259,0.023865663,54,32.66667,29.415054,54,16.120749,0,1.2660677,0,54,14.201765,0,1.7271633,0,54,69.14128,15.684167,2.0
2020-04-11 00:03:14,2020-04-11 00:00:00,2020-04-11 00:03:14,0.64606476,0,36.337833,0,1,0.5,0,265.80292,0,274.84436,0,0.62646663,0,101.64,0,90.81666,0,16.862955,0,15.151941,0,0.586,0,48.000004,0,17.410955,15.652341,0.5980276,0,0.027306695,57.834087,0,6.58319,0,15.977201,0,13.569719,0,0.64606476,0,0.02932249,0,36.337833,0,6.3943586,0,4.0,0,2.0509542e-05,0,2.488494e-06,0,0,,1,0.57258177,0.023671903,55,32.727276,29.14488,55,16.125029,0,1.254692,0,55,14.205806,0,1.7113587,0,55,69.14128,15.684167,2.0
2020-04-11 00:03:33,2020-04-11 00:00:00,2020-04-11 00:03:33,0.656068,0,55.021595,0,1,0.76,0,265.22073,0,274.83264,0,0.6271,0,101.64,0,90.97499,0,17.62849,0,16.249777,0,0.595,0,67.0,0,18.17649,16.750177,0.6083611,0,0.02739619,76.27661,0,6.8554177,0,15.977261,0,13.569699,0,0.656068,0,0.029363694,0,55.021595,0,6.341302,0,4.0,0,2.174712e-05,0,9.573996e-07,0,0,,1,0.57321423,0.023928465,56,32.732147,28.878736,56,16.13314,0,1.2447147,0,56,14.20771,0,1.6957896,0,56,69.14128,15.684167,2.0
2020-04-11 00:04:05,2020-04-11 00:00:00,2020-04-11 00:04:05,0.6678259,0,40.821976,0,1,0.78,0,264.4037,0,274.8161,0,0.62833333,0,101.64,0,91.24166,0,17.329542,0,15.558076,0,0.606,0,54.0,0,17.877542,16.058475,0.6190634,0,0.027351957,61.70214,0,6.4984965,0,15.977326,0,13.569738,0,0.6678259,0,0.02944428,0,40.821976,0,6.26995,0,4.0,0,1.4080832e-05,0,2.2724271e-07,0,0,,1,0.5737894,0.024108194,57,32.982456,28.68206,57,16.149067,0,1.2393979,0,57,14.223563,0,1.6848366,0,57,69.14128,15.684167,2.0
2020-04-11 00:04:24,2020-04-11 00:00:00,2020-04-11 00:04:24,0.6598647,0,25.80361,0,1,0.51,0,265.1801,0,274.8164,0,0.6296,0,101.64,0,91.399994,0,16.704525,0,14.6606865,0,0.598,0,39.0,0,17.252525,15.161086,0.6106024,0,0.027274642,47.075912,0,6.3523154,0,15.977362,0,13.5697775,0,0.6598647,0,0.029383691,0,25.80361,0,6.3399363,0,4.0,0,1.9416117e-05,0,3.438443e-06,0,0,,1,0.57470685,0.024896283,58,33.189655,28.47311,58,16.167843,0,1.236772,0,58,14.238058,0,1.6736364,0,58,69.14128,15.684167,2.0
2020-04-11 00:04:55,2020-04-11 00:00:00,2020-04-11 00:04:55,0.6598036,0,8.7928095,0,1,1.81,0,264.20764,0,274.8169,0,0.63166666,0,101.64,0,91.65833,0,16.139286,0,13.725761,0,0.599,0,22.0,0,16.687286,14.226161,0.60976267,0,0.027201887,29.568598,0,6.037507,0,15.977474,0,13.569803,0,0.6598036,0,0.029427653,0,8.7928095,0,6.2480345,0,3.0,0,1.9556137e-05,0,0.00013699662,0,0,,1,0.5753558,0.025179196,59,33.322033,28.244888,59,16.18019,0,1.2297256,0,59,14.247029,0,1.6605761,0,59,69.14128,15.684167,2.0
2020-04-11 00:05:14,2020-04-11 00:00:00,2020-04-11 00:05:14,0.65554464,0,2.9011002,0,1,1.78,0,263.32214,0,274.8128,0,0.6322333,0,101.64,0,91.77,0,15.884107,0,13.3742,0,0.595,0,17.0,0,16.432106,13.874599,0.6054503,0,0.027171087,23.217886,0,5.8852863,0,15.977524,0,13.569784,0,0.65554464,0,0.029469624,0,2.9011002,0,6.163842,0,3.0,0,6.7434958e-06,0,9.225262e-05,0,0,,1,0.57548326,0.024984397,60,33.050003,28.08367,60,16.172052,0,1.2208873,0,60,14.231121,0,1.6510475,0,60,69.14128,15.684167,2.0
2020-04-11 00:05:45,2020-04-11 00:00:00,2020-04-11 00:05:45,0.6256493,0,2.185149,0,1,1.84,0,260.93747,0,274.8035,0,0.63275,0,101.64,0,91.925,0,15.4733715,0,13.185144,0,0.571,0,13.999999,0,16.021372,13.685544,0.57763225,0,0.02713332,20.9959,0,5.6251464,0,15.977648,0,13.5697775,0,0.6256493,0,0.029553778,0,2.185149,0,5.94612,0,3.0,0,5.696957e-05,0,7.63454e-05,0,0,,1,0.57565564,0.024811879,61,32.754097,27.944386,61,16.163431,0,1.2125416,0,61,14.213608,0,1.6429347,0,61,69.14128,15.684167,2.0
