dates,be_pwv,qc_be_pwv,be_lwp,qc_be_lwp,be_retrieval_status,cloud_base_height,qc_cloud_base_height,cloud_temp,qc_cloud_temp,surface_temp,qc_surface_temp,surface_vapor_pres,qc_surface_vapor_pres,surface_pres,qc_surface_pres,surface_rh,qc_surface_rh,tbsky23,qc_tbsky23,tbsky31,qc_tbsky31,orig_pwv,qc_orig_pwv,orig_lwp,qc_orig_lwp,tbsky23_nobias,tbsky31_nobias,stat2_pwv,qc_stat2_pwv,stat2_pwv_uncertainty,stat2_lwp,qc_stat2_lwp,stat2_lwp_uncertainty,stat2_tliq_status,tbsky23_calculated,qc_tbsky23_calculated,tbsky31_calculated,qc_tbsky31_calculated,phys_pwv,qc_phys_pwv,phys_pwv_uncertainty,qc_phys_pwv_uncertainty,phys_lwp,qc_phys_lwp,phys_lwp_uncertainty,qc_phys_lwp_uncertainty,phys_niter,qc_phys_niter,phys_rms,qc_phys_rms,phys_converge,qc_phys_converge,sonde_launch_status,sonde_pwv,qc_sonde_pwv,mean_pwv_mwr,sdev_pwv_mwr,num_pwv_mwr,mean_lwp_mwr,sdev_lwp_mwr,num_lwp_mwr,mean_tbsky23_mwr,qc_mean_tbsky23_mwr,sdev_tbsky23_mwr,qc_sdev_tbsky23_mwr,num_tbsky23_mwr,mean_tbsky31_mwr,qc_mean_tbsky31_mwr,sdev_tbsky31_mwr,qc_sdev_tbsky31_mwr,num_tbsky31_mwr
200518,0.68377975,0.337093053,83.47809856,0.337093053,1.064598821,0.894121637,0.47680082,257.078153,0.672391694,277.0010895,0,0.667482972,0,100.8014772,0,83.19157748,0,31.8902565,20.89823122,29.80694854,20.99051525,1.213854921,0,349.052807,0,32.43825702,30.36170613,1.218822347,1.489874391,0.029465825,339.2625288,1.489874391,17.26560898,0.190720328,19.83570319,0,14.86291376,0,1.034130872,1.047936427,0.027728654,0.064598821,152.0320591,1.047936427,6.308708905,0.064598821,4.135606255,0,0.000684921,0,9.82E-05,0,0.001025378,0.000926676,0.998974622,1.214091614,0.310997293,108.6995642,349.2823315,297.4066906,108.6995642,19.7369084,0.133299154,3.259914826,0.133299154,87.86388106,16.39543346,0.133299154,4.278863793,0.133299154,87.86388106
200519,0.282474287,0.649107657,1.46848323,0.649107657,1,1.200735598,1.298215314,244.5948834,1.44502015,278.1554764,0,0.67782208,0,101.5751295,0,77.8861363,0,17.80436591,0,13.92386748,0,0.758520466,0,9.037996546,0,18.35236646,14.47316224,0.747774062,1.298215314,0.027172747,16.74265976,1.298215314,4.675799803,0.470063328,19.04323187,0,14.57778542,0,0.793281199,1.298215314,0.029233912,0,4.183390791,1.298215314,6.407263106,0,3,0,2.23E-05,0,3.07E-05,0,0.00115141,0.000985543,0.99884859,0.758528056,0.015723939,96.30569948,9.036631495,2.521636734,96.30569948,17.80446037,0,0.206064403,0,96.30569948,13.92379214,0,0.134152682,0,96.30569948
200520,0.891422113,0.050222338,56.59218873,0.050222338,1.00837039,2.019726026,0.04917604,253.7945331,0.054407533,278.3845802,0,0.68666125,0,102.2472208,0,77.84562189,0,23.30324271,3.884907141,19.73135872,3.899555323,0.952543035,0,120.4101491,0,23.85124371,20.27453897,0.953650321,0.260528381,0.027944584,119.3626733,0.260528381,8.457340848,0.239863981,20.83685914,0,15.35363364,0,0.963346976,0.1632226,0.029868738,0.00837039,79.27736725,0.1632226,5.787565087,0.00837039,3.484697881,0,0.000128803,0,6.94E-05,0,0.001046299,0.001042556,0.998953701,0.952540863,0.091000193,106.9717499,120.4460339,96.03689838,106.9717499,20.86596341,0.026942192,1.972448829,0.026942192,102.8140204,17.14811053,0.026942192,2.758243945,0.026942192,102.8140204
200521,0.605625122,0.345691639,72.07482102,0.345691639,1.034262337,1.016830659,0.616210688,258.251662,0.921759141,278.7959601,0,0.711676664,0,102.5358684,0,78.13307818,0,25.42169921,6.390181539,23.26693541,6.392227052,0.898705986,0.012273076,165.0281258,0.012273076,25.96969685,23.8101149,0.98417593,0.970084377,0.028695715,251.7065009,0.970084377,14.39071489,0.297110713,19.42471355,0,14.939146,0,0.836791836,0.82740987,0.027859812,0.034262337,83.06409806,0.82740987,7.065860913,0.034262337,3.616210688,0,0.00039908,0.012273076,7.59E-05,0.012273076,0.001022756,0.000848531,0.998977244,0.895775924,0.096429695,106.8286883,162.488526,96.50941255,106.8286883,19.78041901,0.044234211,1.762587693,0.044234211,103.0069036,17.18779964,0.044234211,2.495455027,0.044234211,103.0069036
200522,0.244095575,0.708029197,-1.585694856,0.708029197,1,2.063390739,1.416058394,235.8973358,2.130510949,282.3113869,0,0.559506693,0,101.7660493,0,49.99332117,0,17.9342849,0,13.02178376,0,0.816427421,0,-11.4820438,0,18.48228558,13.54839872,0.806796946,1.416058394,0.027093504,-0.275389877,1.416058394,4.245228958,0.807591241,19.53311359,0,14.11168453,0,0.813861342,1.416058394,0.027335501,0,-5.072291286,1.416058394,7.069751369,0,2.992992701,0,2.71E-05,0,1.41E-05,0,0.001167883,0.001042588,0.998832117,0.816339744,0.017129843,94.17430657,-11.48669024,2.323423244,94.17430657,17.93296419,0,0.224007257,0,94.17430657,13.02115762,0,0.12970671,0,94.17430657
200523,1.150184938,0.161469345,26.3602153,0.161469345,1,3.938023638,0.322938689,246.8857855,1.00872093,285.8755946,0,0.701979655,0,100.8185287,0,48.49327349,0,25.78660561,0,17.25373695,0,1.30357635,0,38.9082981,0,26.33460789,17.79584682,1.301543351,0.322938689,0.027508461,33.17329339,0.322938689,5.247766087,0.453224101,26.52219873,0,16.63165735,0,1.316275921,0.322938689,0.028288674,0,25.94399528,0.322938689,6.648733256,0,3.044926004,0,0.000113986,0,3.37E-05,0,0.001057082,0.001529186,0.998942918,1.303506799,0.02706316,105.5147992,38.9327101,19.74595542,105.5147992,25.78638263,0,0.808658205,0,105.5147992,17.25497985,0,1.046924357,0,105.5147992
200524,0.643328885,0.517573696,6.620800338,0.517573696,1,2.225070253,1.035147392,246.1711664,1.455498866,284.7442779,0,0.74649124,0,101.2336487,0,55.50967262,0,24.94428058,0,16.2841509,0,1.275796419,0,21.59070295,0,25.49228272,16.82764004,1.277261124,1.035147392,0.027462349,16.57424532,1.035147392,5.007128242,0.499716553,26.43828834,0,16.83853281,0,1.309856527,1.035147392,0.028354249,0,7.717310069,1.035147392,7.424225615,0,3.004251701,0,3.48E-05,0,3.38E-05,0,0.001133787,0.001597127,0.998866213,1.275825206,0.018348687,97.59977324,21.61610907,6.687970566,97.59977324,24.94583068,0,0.353026859,0,97.59977324,16.28565007,0,0.354391396,0,97.59977324
200525,1.248068194,0.122798313,133.0548406,0.122798313,1.004217316,1.330388464,0.200942694,266.4722153,0.401637311,283.519257,0,0.873427591,0,102.3809849,0,70.06639947,0,31.27003806,3.294467874,24.69096533,3.332175639,1.411632844,0,187.8819152,0,31.81803717,25.23982883,1.427424763,0.379558422,0.028364427,207.9689593,0.379558422,12.4796751,0.117588688,27.19946973,0,17.48689647,0,1.453585179,0.294467874,0.028600282,0.004217316,170.6415747,0.294467874,7.416371752,0.004217316,3.793103448,0,0.000820714,0,5.30E-05,0,0.00099231,0.001444884,0.99900769,1.411623516,0.064466313,112.3917142,187.9193128,62.96214106,112.3917142,29.02994372,0.022575043,1.510929457,0.022575043,108.7978169,22.25491116,0.022575043,2.165907818,0.022575043,108.7978169
200526,1.650087891,0.016585366,124.5564329,0.016585366,1.003902439,1.965854611,0.010731707,262.3938415,0.046585366,283.8268598,0,0.844241794,0,102.3438796,0,65.9872561,0,33.6715968,1.546341463,24.64141768,1.549268293,1.639190406,0,167.044878,0,34.21959604,25.18637005,1.664353921,0.100487805,0.028573958,162.2972104,0.100487805,10.13980945,0.079512195,29.70547256,0,18.23289253,0,1.675946075,0.059512195,0.029248235,0.003902439,131.0745579,0.059512195,6.477385671,0.003902439,3.802195122,0,0.000497623,0,4.54E-05,0,0.000731707,0.001167413,0.999268293,1.63921351,0.075434868,113.9492683,167.00875,93.47315549,113.9492683,32.7399314,0.011219512,2.190847942,0.011219512,111.7956098,23.69544588,0.011219512,3.315181021,0.011219512,111.7956098
200527,0.901896083,0.397141518,146.1167409,0.397141518,1.204779756,1.168999998,0.099343955,269.1214855,0.118088097,281.004481,0,0.817521929,0,101.7127387,0,77.41307404,0,68.00631883,57.54920337,68.35444002,57.60262418,1.709705013,0.143158388,652.3962043,0.143158388,68.5543214,68.89938935,2.759220141,3.87628866,0.039059837,1497.874883,3.87628866,67.13768158,0.024835989,24.43622598,0,16.64658871,0,1.230899829,2.02108716,0.022102971,0.261949391,259.9683693,2.02108716,5.362097843,0.261949391,4.764995314,0,0.002727172,0.143158388,0.000196079,0.143158388,0.000937207,0.001176145,0.999062793,1.687161132,0.47280123,93.85121837,631.7543932,421.8232486,93.85121837,19.85961845,0.370899719,3.446257944,0.370899719,65.44493908,16.58915,0.370899719,4.395866129,0.370899719,65.44493908
